,Sex,Age,EducationLevel,HouseholdPosition,HouseholdSize,Country,EconomicStatus,CurEcoActivity,MaritalStatus,Occupation
58316,1,22,3,3,2,1,1,11,2,0
58317,2,27,4,2,5,1,1,6,2,1
58318,1,42,4,1,2,1,1,5,1,1
58319,1,27,4,2,5,1,1,6,2,1
58320,2,22,6,2,4,1,1,6,2,0
58321,2,21,3,5,1,1,1,2,1,1
58322,1,47,4,2,3,1,2,11,2,0
58323,2,27,6,3,2,1,1,3,2,0
58324,2,42,3,3,2,1,1,3,2,1
58325,2,59,3,4,3,1,3,2,1,1
58326,1,27,4,2,4,1,1,7,2,0
58327,2,22,5,2,4,1,1,3,2,0
58328,2,22,4,7,3,1,1,2,4,1
58329,1,37,6,2,3,1,1,5,2,0
58330,2,18,3,2,4,1,1,1,2,1
58331,1,37,6,2,4,1,1,5,2,0
58332,1,27,3,2,4,1,2,12,2,1
58333,2,27,2,2,4,1,1,2,2,1
58334,1,21,4,1,2,1,1,1,1,0
58335,1,21,4,2,4,1,1,9,2,0
58336,2,22,4,2,4,1,1,3,2,1
58337,1,27,4,2,4,1,1,1,2,0
58338,1,27,4,2,5,1,1,6,2,1
58339,1,18,6,1,2,1,1,3,1,0
58340,1,37,6,2,4,1,1,7,2,0
58341,1,27,4,2,4,1,1,8,2,0
58342,2,32,6,5,1,1,1,6,4,1
58343,2,42,2,3,2,1,1,1,2,1
58344,1,42,6,3,2,1,1,5,2,0
58345,2,22,6,2,3,1,1,10,2,0
58346,1,37,6,2,4,1,1,10,2,0
58347,2,22,4,2,4,1,1,2,2,0
58348,2,27,6,2,5,1,1,2,2,0
58349,2,21,6,1,2,3,1,2,1,0
58350,2,18,4,2,4,1,1,2,2,1
58351,2,37,4,3,2,1,2,12,2,0
58352,2,37,3,3,2,1,1,1,2,0
58353,2,27,4,2,3,1,1,1,2,1
58354,2,59,4,4,3,1,3,3,1,1
58355,2,42,4,3,2,1,1,3,2,1
58356,1,37,5,2,3,1,1,3,2,0
58357,1,32,4,3,2,1,1,7,2,1
58358,2,22,6,3,2,1,1,3,2,0
58359,2,42,3,3,2,1,1,10,2,1
58360,2,18,4,2,4,1,1,1,2,1
58361,1,42,4,3,2,1,1,1,2,1
58362,2,32,3,3,2,1,1,4,2,0
58363,2,27,6,5,1,1,2,8,1,0
58364,1,22,5,2,5,1,1,8,2,0
58365,2,27,3,6,3,3,1,3,1,1
58366,2,16,6,8,2,1,1,1,1,0
58367,1,22,6,2,3,1,1,2,2,0
58368,1,42,4,3,2,1,1,7,2,0
58369,1,22,6,2,4,1,1,10,2,0
58370,1,22,3,2,3,1,1,1,2,0
58371,2,32,6,2,4,1,1,7,2,1
58372,1,16,4,1,2,1,1,2,1,1
58373,2,22,4,2,4,1,1,6,2,1
58374,1,37,3,3,2,1,1,7,2,1
58375,1,16,3,4,3,1,1,7,1,1
58376,1,22,2,2,6,3,1,2,2,1
58377,2,18,4,1,2,1,1,2,1,1
58378,1,37,6,3,2,1,1,2,2,0
58379,1,18,5,6,3,1,1,1,1,0
58380,1,37,4,1,2,1,2,1,4,0
58381,2,16,4,5,1,1,3,5,1,1
58382,1,22,4,2,4,1,1,6,2,1
58383,1,16,4,4,4,1,1,4,1,1
58384,2,27,4,2,5,1,2,10,2,0
58385,2,18,4,2,3,2,1,4,2,1
58386,1,42,6,5,1,1,1,4,4,0
58387,2,22,6,2,4,1,1,5,2,0
58388,1,27,4,2,5,2,1,7,2,0
58389,2,22,4,2,5,1,1,10,2,1
58390,2,32,4,5,1,1,1,3,3,1
58391,2,21,6,6,4,2,1,1,1,1
58392,2,37,5,2,3,1,2,11,2,0
58393,2,37,6,1,2,1,1,3,1,0
58394,2,27,4,2,4,1,1,1,2,1
58395,1,47,6,3,2,1,1,2,2,0
58396,1,22,2,3,2,1,1,1,2,1
58397,1,32,2,2,4,1,1,2,2,0
58398,1,16,4,5,1,1,1,9,1,1
58399,2,22,4,2,4,1,1,2,2,0
58400,1,32,6,2,6,1,1,3,2,0
58401,2,22,3,4,5,1,1,3,1,1
58402,1,21,3,1,2,1,2,7,1,1
58403,1,18,4,5,1,1,1,6,1,1
58404,2,18,6,3,2,1,1,6,2,0
58405,1,16,4,4,4,2,1,7,1,1
58406,2,18,4,4,2,1,1,3,1,1
58407,1,21,4,3,2,1,1,6,2,1
58408,2,37,3,3,2,1,1,5,2,1
58409,2,27,4,7,2,3,1,3,1,1
58410,2,21,4,2,4,1,1,2,2,1
58411,2,22,6,1,2,1,1,5,1,0
58412,2,32,4,3,2,1,1,1,2,1
58413,2,18,5,2,3,1,1,7,2,1
58414,2,18,2,5,1,3,1,3,1,1
58415,1,18,6,1,2,1,1,10,1,0
58416,1,16,3,1,2,1,1,9,1,1
58417,1,18,6,1,2,1,1,2,1,0
58418,2,21,2,2,3,3,1,4,2,0
58419,2,22,6,6,4,1,1,3,1,0
58420,1,16,3,4,5,1,3,8,1,1
58421,2,27,4,3,2,1,1,10,2,1
58422,2,32,4,2,4,1,2,8,2,1
58423,2,22,4,2,5,1,1,1,2,1
58424,1,27,6,5,1,1,1,2,1,0
58425,2,21,4,2,5,1,1,9,2,1
58426,2,21,5,2,4,1,1,3,2,1
58427,1,42,2,5,1,1,1,4,1,1
58428,1,47,5,3,2,3,2,2,2,0
58429,1,47,4,2,3,1,2,11,2,0
58430,2,27,3,2,4,1,1,8,2,1
58431,1,47,4,3,2,1,2,11,2,0
58432,1,21,4,2,4,1,1,1,2,0
58433,1,37,6,5,1,1,1,5,3,0
58434,2,27,4,2,6,1,1,3,2,1
58435,1,27,1,2,4,1,2,12,2,0
58436,2,37,4,3,2,1,1,1,2,1
58437,1,18,4,5,1,1,1,5,1,0
58438,1,16,3,3,2,3,1,2,2,1
58439,1,22,4,1,2,1,1,6,1,1
58440,2,18,4,1,2,1,1,2,1,1
58441,2,21,4,7,2,1,1,3,1,1
58442,1,22,2,2,4,3,1,2,2,1
58443,1,37,4,2,4,1,1,4,2,0
58444,2,18,6,5,1,1,1,3,1,0
58445,1,32,4,2,4,1,1,4,2,0
58446,2,27,4,2,3,1,1,10,2,1
58447,2,21,3,3,2,1,1,11,2,1
58448,2,22,2,5,1,1,1,3,1,1
58449,2,32,4,2,3,1,1,1,2,1
58450,2,16,4,5,1,1,3,4,1,1
58451,1,37,6,3,2,1,1,6,2,0
58452,1,22,4,2,4,1,1,6,2,1
58453,1,27,6,2,4,1,1,6,2,0
58454,1,32,4,2,3,1,1,6,2,1
58455,2,18,4,5,1,1,1,2,1,1
58456,1,37,6,2,4,3,1,8,2,0
58457,1,21,4,2,6,1,1,4,2,0
58458,1,27,4,3,2,1,1,10,2,0
58459,1,27,3,2,3,1,1,1,2,1
58460,2,22,4,8,4,3,1,2,1,1
58461,2,16,4,4,5,1,1,1,1,1
58462,1,32,6,2,4,1,1,1,2,0
58463,1,21,4,5,1,1,2,1,1,0
58464,1,27,5,2,4,1,1,4,2,0
58465,2,22,6,2,4,1,1,3,2,0
58466,2,27,4,2,3,1,1,1,2,1
58467,1,21,3,4,4,1,1,3,1,1
58468,2,32,5,7,2,1,1,2,4,1
58469,1,21,6,1,2,1,1,3,1,0
58470,2,18,2,6,4,1,1,9,1,1
58471,1,18,4,1,2,1,1,1,1,1
58472,1,37,3,2,3,1,1,12,2,1
58473,1,18,6,1,2,1,1,2,1,0
58474,1,32,6,3,2,1,1,5,2,0
58475,2,42,4,3,2,1,1,2,2,1
58476,1,21,4,6,3,1,2,9,1,0
58477,2,27,3,6,4,1,1,9,1,1
58478,1,18,4,1,2,1,1,7,1,1
58479,2,27,5,2,3,1,1,2,2,1
58480,1,22,6,1,2,1,1,6,1,0
58481,2,59,3,4,5,1,3,2,1,1
58482,2,18,6,5,1,1,1,3,1,0
58483,1,37,4,2,4,1,1,2,2,0
58484,2,32,3,2,3,1,1,3,2,1
58485,1,32,6,2,3,1,1,2,2,0
58486,1,18,6,1,2,1,1,2,1,0
58487,1,27,4,5,1,1,1,6,4,1
58488,1,18,6,1,2,1,1,12,1,0
58489,1,22,4,2,4,1,1,10,2,0
58490,1,37,3,5,1,1,1,3,1,1
58491,1,59,3,4,4,1,3,9,1,1
58492,1,59,3,4,5,1,1,8,1,1
58493,1,21,4,3,2,1,1,1,2,0
58494,2,22,4,2,4,1,1,5,2,1
58495,1,22,5,6,3,3,1,4,4,0
58496,2,37,4,3,2,1,1,3,2,0
58497,2,18,5,1,2,1,1,1,1,1
58498,2,21,6,5,1,1,1,3,1,1
58499,2,22,5,2,4,1,1,5,2,1
58500,2,18,3,3,2,1,1,1,2,1
58501,1,18,6,5,1,1,1,2,1,0
58502,1,32,6,2,3,1,1,1,2,0
58503,1,37,6,2,3,1,1,3,2,0
58504,2,59,2,4,4,1,3,2,1,1
58505,2,59,3,4,5,1,3,1,1,1
58506,1,27,5,2,4,1,1,4,2,0
58507,2,21,6,2,5,1,1,6,2,0
58508,2,32,2,2,4,1,1,2,2,0
58509,1,27,5,2,5,1,1,4,2,0
58510,2,59,3,4,4,1,1,2,1,1
58511,1,37,4,2,5,1,1,1,2,0
58512,1,59,4,4,4,1,1,1,1,1
58513,2,27,6,2,5,1,1,3,2,0
58514,2,16,6,4,4,1,3,1,1,1
58515,1,32,6,2,3,1,1,5,2,0
58516,1,22,4,2,4,1,1,7,2,1
58517,1,27,3,2,4,1,1,12,2,0
58518,1,42,6,3,2,1,1,5,2,0
58519,2,27,3,7,3,1,1,2,3,1
58520,1,37,6,2,3,1,1,3,2,0
58521,2,21,4,2,3,1,1,3,2,1
58522,2,32,3,3,2,1,1,1,2,1
58523,1,22,4,2,4,1,1,6,2,1
58524,2,27,3,2,4,1,1,9,2,1
58525,2,22,4,2,4,1,1,3,2,1
58526,1,37,6,2,3,1,2,2,2,0
58527,2,21,6,3,2,1,1,2,2,0
58528,2,16,4,4,3,1,1,1,1,1
58529,1,42,5,2,3,1,1,8,2,0
58530,1,37,6,3,2,1,1,5,2,0
58531,2,18,5,1,2,1,1,2,1,1
58532,1,27,6,2,4,1,1,5,2,0
58533,1,59,3,4,3,1,3,1,1,1
58534,2,27,5,2,3,1,1,3,2,0
58535,1,27,6,2,4,1,1,2,2,0
58536,1,18,4,1,2,1,1,2,1,0
58537,2,32,2,2,4,1,1,1,2,0
58538,2,37,6,5,1,1,1,5,2,0
58539,1,21,4,6,4,1,1,4,1,1
58540,2,42,6,3,2,1,1,4,2,1
58541,1,16,3,4,4,1,1,4,1,1
58542,2,18,4,6,3,1,1,7,1,1
58543,1,22,6,5,1,1,1,5,1,0
58544,1,27,4,3,2,1,1,4,2,1
58545,1,27,4,2,5,1,1,7,2,0
58546,1,18,6,1,2,1,1,12,1,0
58547,1,27,1,3,2,1,1,1,2,0
58548,2,16,4,1,2,1,1,7,1,1
58549,1,42,4,3,2,1,2,12,2,0
58550,2,27,4,2,5,1,2,11,2,0
58551,2,22,3,2,4,1,1,2,2,0
58552,1,32,4,3,2,1,1,3,2,1
58553,1,27,4,2,3,1,1,10,2,0
58554,2,37,5,2,4,1,1,1,2,1
58555,1,42,6,3,2,1,1,3,2,0
58556,1,27,6,6,5,1,1,4,1,0
58557,2,21,3,1,2,1,1,9,1,1
58558,1,16,4,8,2,1,1,1,1,1
58559,1,37,6,1,2,1,1,2,4,0
58560,1,32,5,2,4,1,1,12,2,0
58561,2,22,1,2,5,1,1,3,2,1
58562,1,18,4,2,4,1,1,2,2,0
58563,1,27,4,2,3,1,2,12,2,0
58564,1,32,4,2,5,1,1,1,2,0
58565,1,21,4,2,3,1,1,1,2,1
58566,2,18,4,3,2,1,1,1,2,1
58567,1,32,4,2,5,1,1,4,2,1
58568,2,32,4,5,1,1,1,2,4,1
58569,2,18,6,1,2,1,1,6,1,0
58570,2,32,2,7,2,1,1,1,4,1
58571,2,21,6,2,3,1,1,5,2,0
58572,1,18,6,5,1,1,1,4,1,0
58573,1,22,6,1,2,1,1,5,1,0
58574,1,59,4,4,6,1,3,1,1,1
58575,1,27,4,2,3,1,1,8,2,1
58576,2,27,4,2,4,1,1,10,2,0
58577,2,59,3,4,3,1,3,1,1,1
58578,2,32,3,2,5,1,1,2,2,1
58579,1,42,6,2,4,1,1,2,2,0
58580,2,27,4,7,3,1,1,3,4,1
58581,2,21,3,7,2,1,1,6,1,1
58582,2,16,5,3,2,1,1,2,2,1
58583,2,18,4,1,2,1,1,1,1,1
58584,2,59,3,4,4,1,3,9,1,1
58585,1,27,2,3,2,3,1,4,2,1
58586,1,16,3,4,4,1,1,2,1,1
58587,2,21,4,4,3,1,1,2,1,1
58588,2,27,3,2,3,1,1,2,2,1
58589,1,32,6,2,4,1,1,6,2,0
58590,2,42,3,2,3,1,1,9,2,1
58591,2,27,4,2,4,1,1,3,2,1
58592,1,22,6,2,5,1,1,5,2,0
58593,2,37,4,7,6,1,1,7,4,1
58594,1,27,3,2,4,1,1,4,2,1
58595,2,37,3,3,2,1,1,4,2,1
58596,2,18,6,6,3,1,1,5,1,0
58597,1,22,6,2,4,3,1,2,2,0
58598,2,21,4,2,3,1,1,3,2,1
58599,2,27,4,7,2,3,1,8,1,1
58600,1,27,6,2,5,1,1,1,2,0
58601,2,22,6,2,4,1,1,5,2,0
58602,1,21,6,2,5,1,1,1,2,0
58603,2,21,3,6,4,1,1,2,4,0
58604,2,42,4,5,1,1,1,5,1,0
58605,1,21,6,5,1,1,1,4,1,0
58606,1,37,4,2,4,1,1,11,2,0
58607,2,27,2,2,3,1,1,12,2,1
58608,2,42,3,5,1,1,1,2,2,1
58609,2,32,6,3,2,1,1,3,2,0
58610,1,18,6,1,2,1,1,2,1,0
58611,2,16,4,3,2,1,1,1,2,1
58612,1,37,6,4,3,1,1,5,1,0
58613,1,16,3,4,4,1,1,1,1,0
58614,1,37,4,3,2,1,1,12,2,1
58615,1,32,6,2,6,1,1,6,2,0
58616,2,37,4,3,2,1,1,1,2,1
58617,2,37,2,5,1,1,1,3,1,1
58618,2,21,6,1,2,1,1,2,1,0
58619,1,22,6,2,6,1,1,5,2,0
58620,2,42,3,3,2,1,1,9,2,1
58621,2,22,6,2,4,1,1,6,2,0
58622,2,18,6,5,1,1,1,3,1,0
58623,2,22,3,2,4,1,1,1,2,1
58624,1,32,3,2,4,1,1,2,2,1
58625,1,27,3,2,3,1,1,4,2,1
58626,1,37,6,2,4,1,1,12,2,0
58627,2,27,4,2,3,1,1,3,2,1
58628,1,37,6,2,4,1,1,5,2,0
58629,2,16,4,4,3,1,3,1,1,1
58630,1,27,4,3,2,1,2,1,2,0
58631,2,22,4,2,4,1,2,11,2,0
58632,2,27,4,2,5,1,1,8,2,1
58633,2,18,4,3,2,1,1,8,2,1
58634,2,27,3,1,2,1,1,10,1,1
58635,1,27,4,2,4,1,1,7,2,1
58636,1,18,6,5,1,1,1,7,1,0
58637,2,18,6,5,1,1,1,6,1,0
58638,2,16,6,1,2,1,1,2,1,1
58639,1,27,4,2,5,1,1,4,2,0
58640,2,16,4,4,5,1,1,5,1,0
58641,2,32,6,2,3,1,2,5,2,0
58642,2,16,4,4,3,1,1,8,1,1
58643,2,22,4,2,4,1,1,1,2,1
58644,1,37,6,2,5,1,1,8,2,0
58645,2,32,3,2,3,1,1,1,2,1
58646,1,42,4,2,3,1,2,1,2,0
58647,2,21,4,7,3,1,2,3,2,1
58648,2,18,5,5,1,1,1,5,1,1
58649,1,37,4,2,4,1,2,2,2,0
58650,2,59,3,4,4,1,1,8,1,1
58651,1,18,4,3,2,2,1,8,2,0
58652,2,32,4,2,4,1,1,8,2,1
58653,1,22,3,2,4,1,2,9,2,0
58654,1,27,4,6,4,1,1,7,1,1
58655,1,27,6,3,2,1,1,5,2,0
58656,2,16,4,4,3,1,1,2,1,1
58657,1,59,4,4,4,1,3,1,1,1
58658,2,27,3,2,5,3,1,9,2,1
58659,2,32,2,2,4,1,1,2,2,1
58660,1,22,6,2,5,1,1,3,2,0
58661,1,18,3,2,3,3,1,4,2,0
58662,2,32,4,3,2,1,1,4,2,1
58663,1,42,4,3,2,1,1,1,2,0
58664,2,18,4,4,3,1,1,9,1,1
58665,1,22,6,2,5,1,2,1,2,0
58666,1,18,3,6,3,3,1,2,1,1
58667,2,22,4,6,5,1,1,3,1,1
58668,2,16,4,4,5,1,1,1,1,1
58669,1,37,6,7,2,2,1,1,3,0
58670,2,16,4,5,1,1,3,1,1,1
58671,1,27,3,2,4,1,1,6,2,1
58672,2,37,6,3,2,1,1,6,2,0
58673,1,47,4,3,3,1,1,10,2,0
58674,1,32,6,2,4,3,1,4,2,0
58675,1,32,3,2,4,3,1,8,2,1
58676,1,32,4,2,3,1,1,3,2,0
58677,1,27,3,1,2,2,1,9,1,1
58678,1,18,4,1,2,1,1,6,1,1
58679,1,16,4,4,3,1,1,4,1,1
58680,1,27,4,3,2,1,1,2,2,1
58681,1,22,4,1,2,1,1,6,4,1
58682,2,37,6,2,4,1,1,5,2,0
58683,2,59,3,4,3,1,3,9,1,1
58684,1,21,3,2,4,1,1,2,2,0
58685,2,21,3,2,3,1,1,1,2,1
58686,2,27,4,2,4,1,1,2,2,1
58687,2,21,6,2,3,1,1,7,2,1
58688,1,52,3,2,3,1,2,11,2,0
58689,2,18,6,5,1,1,1,10,1,0
58690,1,42,3,3,2,1,2,11,2,0
58691,2,27,3,2,3,1,1,9,2,1
58692,2,59,3,4,4,1,3,1,1,1
58693,2,16,6,5,1,1,1,3,1,0
58694,1,37,6,2,3,1,1,6,2,0
58695,1,37,6,3,2,1,1,6,2,0
58696,1,32,6,2,5,1,1,4,2,0
58697,2,27,3,2,4,1,1,1,2,1
58698,2,59,3,4,4,1,3,1,1,1
58699,1,16,4,1,2,1,3,8,1,0
58700,2,47,2,3,2,1,1,5,2,1
58701,1,37,2,3,2,1,1,12,2,0
58702,2,37,6,5,1,1,1,5,1,0
58703,2,59,1,4,5,1,3,1,1,1
58704,1,37,6,1,2,1,1,5,4,0
58705,2,27,6,5,1,2,1,2,4,1
58706,1,22,4,4,4,1,2,11,1,0
58707,2,32,6,2,3,1,1,3,2,0
58708,2,59,2,4,4,1,3,2,1,1
58709,1,37,4,1,2,1,1,6,4,1
58710,2,21,3,1,2,1,1,4,1,1
58711,2,21,4,6,4,1,1,3,1,1
58712,2,21,6,2,4,1,1,2,2,0
58713,2,59,3,4,6,1,1,1,1,1
58714,2,21,3,2,6,1,1,1,2,1
58715,2,21,4,2,3,1,1,12,2,0
58716,1,47,4,3,2,1,1,1,2,1
58717,2,18,6,1,2,1,1,6,1,0
58718,1,21,6,1,2,1,1,1,1,0
58719,1,21,6,5,1,1,1,2,1,0
58720,2,21,4,3,2,1,1,6,2,1
58721,2,21,4,2,4,1,1,2,2,1
58722,2,22,3,2,5,1,1,2,2,1
58723,2,32,6,1,2,2,1,5,1,0
58724,2,21,5,2,4,1,1,3,2,0
58725,1,18,6,4,3,1,1,2,1,0
58726,2,27,6,2,4,1,1,6,2,0
58727,2,37,4,3,2,1,1,2,2,0
58728,1,22,6,5,1,1,2,3,2,0
58729,2,32,4,5,1,1,1,3,4,1
58730,2,37,2,3,2,1,1,3,2,1
58731,2,22,5,5,1,1,1,1,4,0
58732,1,59,2,4,5,1,3,1,1,1
58733,2,22,2,7,3,1,1,6,4,1
58734,1,47,4,3,2,1,1,1,2,1
58735,2,37,6,2,3,1,1,5,2,0
58736,1,37,4,5,1,1,2,8,2,0
58737,2,18,3,2,3,1,1,1,2,1
58738,1,21,4,5,1,1,1,6,1,0
58739,1,42,4,2,3,1,1,1,2,1
58740,1,18,6,5,1,1,3,3,1,0
58741,1,32,6,2,3,1,1,3,2,0
58742,1,27,4,5,1,1,2,9,4,0
58743,1,32,2,2,5,1,2,11,2,0
58744,1,37,4,2,4,1,1,2,2,1
58745,2,18,4,3,2,1,1,3,2,1
58746,1,22,5,2,4,1,1,4,2,0
58747,2,27,2,7,2,1,1,5,1,0
58748,2,16,6,5,1,1,1,3,1,0
58749,2,22,3,2,4,1,1,2,2,1
58750,2,22,4,2,3,1,1,2,2,1
58751,1,32,6,2,5,1,1,6,2,0
58752,2,21,4,2,4,1,1,1,2,0
58753,1,27,4,6,3,1,1,6,4,1
58754,1,32,6,3,2,1,1,1,2,0
58755,2,42,6,2,4,1,2,11,2,0
58756,2,42,6,3,2,1,1,5,2,0
58757,1,37,4,2,3,1,1,7,2,1
58758,2,18,6,1,2,1,1,3,1,0
58759,2,42,5,5,1,1,1,4,4,1
58760,2,18,4,6,3,1,1,2,1,1
58761,1,37,6,2,4,1,1,4,2,0
58762,2,37,3,2,3,1,1,1,2,1
58763,1,37,6,2,4,1,1,5,2,0
58764,2,18,4,3,2,1,1,7,2,1
58765,2,47,4,3,2,1,1,12,2,1
58766,2,21,4,6,4,1,1,1,4,1
58767,2,18,3,3,2,1,1,1,2,1
58768,2,27,3,2,6,1,1,5,2,1
58769,1,32,6,2,3,2,2,2,2,0
58770,2,18,3,5,1,1,1,6,1,1
58771,1,27,6,2,5,3,1,1,2,0
58772,1,37,3,2,6,1,1,4,2,1
58773,1,18,6,1,2,3,1,4,1,0
58774,2,22,3,7,2,3,1,9,4,1
58775,1,21,6,1,2,1,1,2,1,0
58776,1,59,3,4,4,1,3,1,1,1
58777,1,22,4,2,6,1,1,1,2,0
58778,1,42,6,3,2,1,1,5,2,0
58779,2,27,2,2,3,1,2,11,2,0
58780,1,27,4,2,4,3,2,8,2,0
58781,2,21,4,2,5,1,1,4,2,1
58782,1,37,5,3,2,1,1,6,2,0
58783,2,27,6,2,5,1,1,5,2,0
58784,1,18,3,5,1,1,1,2,1,1
58785,1,27,4,2,5,1,2,12,2,0
58786,1,21,4,1,2,1,2,11,2,0
58787,2,37,3,3,2,1,1,5,2,1
58788,1,32,6,2,5,1,1,5,2,0
58789,1,42,4,3,2,1,1,6,2,0
58790,2,16,3,3,2,1,1,5,2,0
58791,2,22,3,2,4,1,1,1,2,1
58792,2,22,5,2,3,1,1,2,2,1
58793,2,18,2,2,3,1,1,5,2,0
58794,2,16,6,4,4,1,1,5,1,0
58795,2,32,6,2,5,1,1,5,2,0
58796,1,16,3,4,4,1,1,2,1,0
58797,2,22,2,2,3,1,1,2,2,0
58798,1,27,2,2,5,1,1,7,2,1
58799,1,21,6,2,3,1,1,1,2,0
58800,2,22,2,2,4,1,1,11,2,1
58801,2,18,6,6,3,1,1,5,1,0
58802,1,37,6,2,4,1,1,8,2,0
58803,1,21,4,5,1,2,1,7,1,1
58804,2,27,3,3,2,1,2,1,2,0
58805,1,22,6,2,3,1,1,6,2,0
58806,2,27,2,2,3,1,1,9,2,1
58807,2,59,3,4,3,1,3,1,1,1
58808,2,59,4,4,6,1,1,3,1,1
58809,2,18,4,1,2,1,1,3,1,1
58810,1,59,3,4,3,1,3,11,1,1
58811,1,32,2,2,4,2,1,1,2,1
58812,1,32,3,2,4,1,1,4,2,0
58813,1,18,6,1,2,1,1,2,1,0
58814,1,27,4,2,4,1,1,1,2,1
58815,2,21,6,3,2,1,1,5,2,0
58816,2,42,2,3,2,1,1,1,2,1
58817,2,27,6,2,4,1,1,5,2,0
58818,2,37,4,3,2,1,1,8,2,1
58819,2,22,4,2,3,1,1,3,2,0
58820,1,37,2,2,3,1,1,2,2,0
58821,2,18,4,1,2,1,1,1,1,0
58822,1,47,4,3,2,1,1,1,2,0
58823,1,22,3,2,3,2,1,2,2,0
58824,2,16,4,1,2,1,1,8,1,1
58825,1,22,6,6,3,1,1,6,1,0
58826,2,21,5,3,2,1,1,4,2,0
58827,1,59,1,4,5,1,3,1,1,1
58828,1,18,2,3,2,3,1,2,2,1
58829,2,21,3,2,3,1,1,1,2,1
58830,2,32,4,3,2,1,1,7,2,1
58831,2,16,4,4,4,1,3,1,1,1
58832,2,21,4,5,1,1,1,8,1,0
58833,1,32,4,2,4,1,1,5,2,0
58834,2,21,6,1,2,1,1,2,1,0
58835,1,18,6,5,1,1,1,2,1,0
58836,2,21,4,3,2,1,1,1,2,1
58837,1,21,6,1,2,1,1,2,1,0
58838,1,27,3,2,4,3,1,1,2,0
58839,2,37,6,3,2,1,1,3,2,0
58840,1,27,4,2,3,1,1,7,2,0
58841,2,42,6,1,2,1,2,2,1,0
58842,2,22,6,5,1,1,1,2,1,0
58843,2,21,6,5,1,1,1,2,1,0
58844,2,37,6,7,2,1,1,6,4,0
58845,1,22,6,5,1,1,1,2,1,0
58846,2,27,6,7,2,1,1,5,4,0
58847,1,42,6,2,4,1,1,3,2,0
58848,2,16,4,1,2,1,1,9,1,1
58849,1,22,4,3,2,1,1,6,2,1
58850,1,42,3,3,2,1,1,6,2,1
58851,1,22,3,2,4,1,1,4,2,0
58852,2,22,6,5,1,1,1,6,1,0
58853,2,37,4,3,2,1,1,1,2,1
58854,1,42,6,2,4,2,1,2,2,0
58855,2,16,4,8,6,1,3,3,1,1
58856,1,16,6,4,3,1,1,2,1,0
58857,1,32,3,4,2,1,1,4,1,1
58858,2,32,3,2,4,1,1,7,2,1
58859,1,16,4,5,1,1,3,9,1,1
58860,1,22,1,7,2,1,1,1,4,1
58861,2,59,3,4,4,1,3,9,1,1
58862,2,18,3,4,5,1,1,6,2,1
58863,1,21,6,5,1,2,1,8,1,0
58864,1,16,4,5,1,1,3,3,1,1
58865,2,42,4,3,2,1,1,9,2,0
58866,1,37,2,2,3,1,2,9,2,0
58867,2,27,6,5,1,1,2,2,4,0
58868,1,42,2,2,4,1,1,8,2,1
58869,1,37,3,3,2,1,1,4,2,1
58870,1,37,3,1,2,1,1,7,4,1
58871,1,32,2,2,5,1,1,2,2,0
58872,1,42,4,3,2,1,1,10,2,0
58873,2,16,3,1,2,1,1,4,1,1
58874,2,22,2,1,2,1,1,5,1,0
58875,1,59,3,4,4,1,3,8,1,1
58876,2,22,6,2,4,1,2,2,2,0
58877,2,32,4,2,3,1,1,3,2,1
58878,1,22,6,2,3,1,2,3,2,0
58879,1,22,6,2,5,1,1,3,2,0
58880,1,27,3,2,4,1,1,10,2,0
58881,1,16,4,3,2,1,1,1,2,1
58882,1,42,6,5,1,3,2,8,4,0
58883,1,32,2,7,3,1,1,4,2,1
58884,1,18,6,5,1,1,1,10,1,1
58885,2,18,6,5,1,1,1,3,1,1
58886,2,18,4,3,2,1,1,3,2,1
58887,1,32,6,5,1,1,1,8,1,0
58888,1,22,6,5,1,1,2,3,1,0
58889,2,21,6,3,2,1,1,4,2,0
58890,2,27,4,2,3,1,1,5,2,0
58891,2,18,4,5,1,1,1,5,1,1
58892,1,21,2,6,4,3,1,1,4,1
58893,1,32,6,2,5,1,1,4,2,0
58894,2,21,6,3,2,1,1,6,2,0
58895,2,21,6,2,4,1,1,1,2,0
58896,2,37,4,2,5,1,1,3,2,1
58897,2,22,6,2,4,1,1,5,2,0
58898,1,37,4,2,4,1,1,12,2,0
58899,1,32,5,2,3,1,1,5,2,1
58900,1,27,4,2,5,1,1,1,2,0
58901,1,16,3,4,2,1,3,1,1,1
58902,1,42,6,2,4,3,1,6,2,1
58903,2,16,3,1,2,1,1,1,1,1
58904,2,16,3,4,4,1,1,2,1,1
58905,1,37,3,5,1,1,2,11,1,0
58906,1,37,3,3,2,1,1,4,2,0
58907,2,27,3,7,3,3,1,2,4,1
58908,1,32,6,3,2,1,1,5,2,1
58909,2,18,4,7,2,2,1,5,4,1
58910,2,27,6,7,4,3,1,1,4,1
58911,2,18,3,3,2,1,1,1,2,1
58912,2,22,4,2,4,1,1,10,2,1
58913,1,37,4,7,2,3,1,2,4,1
58914,1,42,6,5,1,1,1,5,2,0
58915,2,59,3,4,5,1,3,1,1,1
58916,2,37,3,2,3,1,1,1,2,1
58917,1,22,6,5,1,3,1,6,1,1
58918,2,21,4,2,3,1,1,1,2,1
58919,2,21,6,5,1,1,1,3,1,0
58920,1,37,6,2,5,3,2,9,2,0
